key,score,repeat,average
apaan,7.2,1,7.2
rodada,9.3,1,9.3
derecha,9.4,1,9.4
lunches,121.3,14,8.664285714285715
jake,45.3,5,9.059999999999999
rare,281.3,36,7.813888888888889
effectively,8.9,1,8.9
tabletops,9.6,1,9.6
daughter,41.0,5,8.2
amex,62.1,7,8.871428571428572
revelation,45.2,5,9.040000000000001
willll,9.5,1,9.5
experienced,53.4,6,8.9
perched,6.8,1,6.8
pelo,45.3,5,9.059999999999999
crap,235.4,29,8.117241379310345
bliss,150.3,17,8.841176470588236
frothy,27.1,3,9.033333333333333
research,23.1,3,7.7
southeast,17.2,2,8.6
pride,34.9,4,8.725
confections,9.3,1,9.3
sorta,35.3,4,8.825
crocante,18.6,2,9.3
stop,1391.3,163,8.535582822085889
bela,9.5,1,9.5
starts,121.4,14,8.671428571428573
obsluha,9.3,1,9.3
overpowering,87.2,10,8.72
kimchee,132.1,16,8.25625
chech,9.5,1,9.5
ids,8.3,1,8.3
matthews,15.8,2,7.9
incident,15.3,2,7.65
latam,9.2,1,9.2
comical,9.2,1,9.2
bearded,26.2,3,8.733333333333333
shitaki,9.1,2,4.55
thin,965.4,114,8.468421052631578
picosos,9.2,1,9.2
unusual,177.2,20,8.86
bib,9.3,1,9.3
pistacchio,9.4,1,9.4
launch,8.7,1,8.7
ambient,44.3,5,8.86
rigatoni,103.6,12,8.633333333333333
whooooa,9.1,1,9.1
underwhelmed,79.2,9,8.8
barley,17.1,2,8.55
cbgbs,9.4,1,9.4
que,757.7,97,7.811340206185568
portugal,9.1,1,9.1
aero,16.9,2,8.45
duckling,18.1,2,9.05
jeffrey,27.5,3,9.166666666666666
whippy,9.0,1,9.0
requiem,9.3,1,9.3
chorizo,548.4,63,8.704761904761904
chains,33.4,4,8.35
fishbar,9.5,1,9.5
gone,305.7,36,8.491666666666667
flyer,16.9,2,8.45
unappealing,8.9,1,8.9
fugu,9.4,1,9.4
trinidad,9.0,1,9.0
amerikan,26.4,3,8.799999999999999
plied,9.4,1,9.4
blindly,9.1,1,9.1
ada,9.0,1,9.0
corrected,8.3,1,8.3
oversauced,8.1,1,8.1
mucho,36.3,4,9.075
daddy,18.3,2,9.15
releases,9.5,1,9.5
fanfare,9.1,1,9.1
thats,60.3,8,7.5375
gervais,9.3,1,9.3
might,1280.3,149,8.592617449664429
credits,6.8,1,6.8
glaces,26.9,3,8.966666666666667
woowers,8.7,1,8.7
dealt,18.4,2,9.2
plaza,50.4,6,8.4
rate,133.4,16,8.3375
studded,9.5,1,9.5
peruse,8.7,1,8.7
shuttered,9.1,1,9.1
nutritious,35.4,4,8.85
offers,441.7,51,8.66078431372549
buddy,75.2,9,8.355555555555556
zeitgeist,9.6,1,9.6
paprica,9.3,1,9.3
offensive,8.3,1,8.3
dondurmas,9.3,1,9.3
nitamago,63.4,7,9.057142857142857
privileges,9.1,1,9.1
sats,9.4,1,9.4
blessed,17.5,2,8.75
seul,8.8,1,8.8
peeled,32.5,4,8.125
dipuji,9.4,1,9.4
awesomesauce,25.2,3,8.4
revisited,9.4,1,9.4
pastar,9.3,1,9.3
shooting,9.4,1,9.4
mixologists,9.4,1,9.4
curdy,9.5,1,9.5
ba,53.4,6,8.9
pissing,6.8,1,6.8
bearable,15.9,2,7.95
basil,427.7,52,8.225
rosters,9.3,1,9.3
quarters,33.4,4,8.35
thumb,8.4,1,8.4
crackling,18.4,2,9.2
bitches,95.9,11,8.718181818181819
bufala,9.6,1,9.6
lout,8.8,1,8.8
gelatto,27.5,3,9.166666666666666
tannar,9.1,1,9.1
potentially,18.0,2,9.0
brulee,115.7,13,8.9
animals,27.3,3,9.1
owl,9.5,1,9.5
amounts,53.3,7,7.614285714285714
rl,9.5,1,9.5
spears,6.5,1,6.5
oates,9.4,1,9.4
handful,52.5,6,8.75
resos,9.5,1,9.5
jasmine,68.7,10,6.87
letter,9.1,1,9.1
converts,9.3,1,9.3
economy,17.2,2,8.6
fusion,237.3,28,8.475
pirar,9.2,1,9.2
esper,9.6,1,9.6
index,9.3,1,9.3
emails,9.4,1,9.4
dotube,9.0,1,9.0
spy,9.6,1,9.6
lychi,9.1,1,9.1
creamz,9.0,1,9.0
purgatorio,9.4,1,9.4
cue,18.4,2,9.2
evreiskii,9.3,1,9.3
limited,402.3,47,8.559574468085106
cauliflower,327.5,37,8.85135135135135
doces,35.5,4,8.875
estados,9.3,1,9.3
maravilhosamente,9.5,1,9.5
betcha,9.5,1,9.5
gluten,1250.4,155,8.06709677419355
poppers,16.4,2,8.2
sergio,7.5,1,7.5
rater,9.4,1,9.4
semolina,9.5,1,9.5
peekytoecrab,9.6,1,9.6
canape,8.7,1,8.7
lovers,379.7,44,8.629545454545454
pimpy,9.0,1,9.0
fill,286.3,33,8.675757575757576
cardamone,9.2,1,9.2
personne,9.3,1,9.3
cabot,6.8,1,6.8
dime,9.2,1,9.2
hidden,564.3,65,8.68153846153846
mantap,17.7,2,8.85
guardians,9.5,1,9.5
pinterest,17.1,2,8.55
pidelo,7.8,1,7.8
evaporated,9.3,1,9.3
guessing,17.6,2,8.8
extras,61.2,7,8.742857142857144
server,468.3,57,8.215789473684211
sooooooo,25.7,3,8.566666666666666
demos,9.6,1,9.6
watched,44.3,5,8.86
hards,9.1,1,9.1
baguete,9.5,1,9.5
spoil,27.4,3,9.133333333333333
sand,51.7,6,8.616666666666667
morton,8.9,1,8.9
guinea,15.1,2,7.55
tomar,32.4,4,8.1
batak,8.9,1,8.9
varnishkes,9.1,1,9.1
fabulously,18.1,2,9.05
decoration,36.3,4,9.075
balthaza,9.4,1,9.4
talk,297.3,36,8.258333333333333
mafalde,8.7,1,8.7
affogatos,9.3,1,9.3
eggo,18.2,2,9.1
firecracker,8.4,1,8.4
wants,96.4,11,8.763636363636364
clusters,8.9,1,8.9
ambiance,1114.3,129,8.63798449612403
veritable,18.4,2,9.2
porc,18.1,2,9.05
masses,18.3,2,9.15
celebratory,9.4,1,9.4
smua,9.0,1,9.0
give,1392.7,164,8.492073170731707
mojo,8.2,1,8.2
uggggh,9.1,1,9.1
christy,18.3,2,9.15
caffeinating,9.1,1,9.1
thickness,9.4,1,9.4
creates,44.3,5,8.86
chix,42.7,5,8.540000000000001
insofar,15.2,2,7.6
skiner,9.3,1,9.3
guillermo,9.4,1,9.4
yuh,8.7,1,8.7
fear,57.7,7,8.242857142857144
yuhuuuuuyyyyyy,8.9,1,8.9
autres,24.7,3,8.233333333333333
hein,8.7,1,8.7
caseras,8.1,1,8.1
jaw,18.3,2,9.15
hollandaise,71.7,8,8.9625
cuts,137.3,16,8.58125
ranchero,18.0,2,9.0
cheese,8663.3,1063,8.149858889934148
kmnjuwqazjekj,9.5,1,9.5
crusts,26.6,3,8.866666666666667
thepenny,6.9,1,6.9
pour,464.4,57,8.147368421052631
hanging,143.3,17,8.429411764705883
compensa,9.4,1,9.4
syvw,24.3,3,8.1
growth,9.2,1,9.2
pica,9.3,1,9.3
chuparse,9.1,1,9.1
contemplate,15.8,2,7.9
peppy,8.8,1,8.8
fundido,8.6,1,8.6
basically,388.7,45,8.637777777777778
newspaper,18.0,2,9.0
terpercaya,9.5,1,9.5
touristy,155.4,18,8.633333333333333
se,407.3,48,8.485416666666667
prasini,16.0,2,8.0
definitive,18.1,2,9.05
though,3633.3,433,8.390993071593535
woodlands,9.4,1,9.4
judging,9.0,1,9.0
fette,27.4,3,9.133333333333333
trythesorbet,9.1,1,9.1
lizard,16.2,2,8.1
microgreens,18.6,2,9.3
captures,18.5,2,9.25
serv,9.1,1,9.1
portioned,49.6,6,8.266666666666667
more,5554.3,671,8.277645305514158
painting,27.3,3,9.1
creation,156.3,18,8.683333333333334
neck,54.3,7,7.757142857142857
recreation,9.0,1,9.0
negligible,9.1,1,9.1
anlamak,9.5,1,9.5
up,6665.3,809,8.2389369592089
fris,116.4,13,8.953846153846154
ultimately,33.3,4,8.325
paillard,61.7,7,8.814285714285715
dustin,9.5,1,9.5
cpl,9.2,1,9.2
shakshouka,16.5,2,8.25
breathes,8.1,1,8.1
record,52.3,6,8.716666666666667
coin,9.5,1,9.5
bentel,9.6,2,4.8
barnstable,9.1,1,9.1
philosophy,9.5,1,9.5
booty,7.5,1,7.5
stamp,17.2,2,8.6
classics,203.4,23,8.843478260869565
lan,9.5,1,9.5
summertime,62.4,7,8.914285714285715
elses,8.4,1,8.4
carby,9.2,1,9.2
sloshing,8.7,1,8.7
pu,9.4,1,9.4
grace,9.5,1,9.5
hanczor,8.9,1,8.9
sonar,9.3,1,9.3
fant,98.5,11,8.954545454545455
fried,3962.3,486,8.152880658436214
vietnamese,496.2,58,8.555172413793104
aoli,16.6,2,8.3
illy,9.5,1,9.5
papua,6.8,1,6.8
interno,9.6,1,9.6
itu,9.4,1,9.4
hour,2947.3,365,8.074794520547945
somente,9.5,1,9.5
denney,9.6,1,9.6
mecca,71.4,9,7.933333333333334
yuuum,9.4,1,9.4
parade,26.0,3,8.666666666666666
notwithstanding,9.1,1,9.1
subways,8.9,1,8.9
overserved,9.1,1,9.1
grillllled,8.9,1,8.9
assorted,52.5,6,8.75
roastbeef,18.3,2,9.15
spills,8.8,1,8.8
oddly,34.4,4,8.6
nestled,27.5,3,9.166666666666666
nightlife,21.7,4,5.425
cme,9.3,1,9.3
inducing,18.4,2,9.2
esquitas,9.4,1,9.4
meseros,9.4,1,9.4
persomen,9.2,1,9.2
jettisoned,9.1,1,9.1
snabb,9.4,1,9.4
taken,84.4,11,7.672727272727273
quants,8.4,1,8.4
stoner,9.4,1,9.4
records,7.3,1,7.3
serious,344.4,40,8.61
nilla,60.4,7,8.628571428571428
citywide,9.1,1,9.1
migliori,18.5,2,9.25
whilst,26.5,3,8.833333333333334
pungent,18.2,2,9.1
nuggins,9.3,1,9.3
buzzy,35.4,4,8.85
bruscetta,8.1,1,8.1
uniquely,9.1,1,9.1
ashley,18.5,3,6.166666666666667
diabetes,34.7,4,8.675
pizzawith,9.6,1,9.6
pink,194.7,22,8.85
considerable,27.1,3,9.033333333333333
got,2416.3,294,8.218707482993198
chyea,9.4,1,9.4
degrees,35.2,4,8.8
ramens,72.4,8,9.05
quintessential,168.4,19,8.863157894736842
plato,105.4,13,8.107692307692307
pwns,9.0,1,9.0
desejar,9.1,1,9.1
caramello,9.1,1,9.1
makeover,8.8,1,8.8
setzen,9.0,1,9.0
nitch,9.4,1,9.4
diddy,9.0,1,9.0
varying,9.1,1,9.1
londres,9.6,1,9.6
pregunta,18.3,2,9.15
posta,9.4,1,9.4
disgustingly,8.8,1,8.8
brenner,187.0,21,8.904761904761905
ork,9.4,1,9.4
shopping,414.3,47,8.814893617021276
avo,34.2,4,8.55
panificio,9.5,1,9.5
avenger,9.0,1,9.0
client,34.4,4,8.6
hermosa,18.5,2,9.25
standards,122.4,14,8.742857142857144
libidos,8.9,1,8.9
balls,433.3,52,8.332692307692309
against,127.4,15,8.493333333333334
combined,86.2,10,8.620000000000001
hotels,9.5,1,9.5
bun,1586.4,190,8.349473684210526
vs,87.3,10,8.73
siiiir,9.6,1,9.6
tartes,9.4,1,9.4
banana,1429.3,165,8.662424242424242
lisa,49.8,7,7.114285714285714
conto,9.3,1,9.3
kerry,8.4,1,8.4
prenez,18.6,2,9.3
stuffy,17.6,2,8.8
mango,565.4,69,8.194202898550724
firep,9.1,1,9.1
organico,7.8,1,7.8
slump,9.3,1,9.3
aprend,9.4,1,9.4
chris,25.7,4,6.425
shops,331.2,39,8.492307692307692
inc,18.5,2,9.25
flimsy,8.2,1,8.2
hem,18.3,3,6.1000000000000005
yeme,9.5,1,9.5
mozerellal,9.4,1,9.4
mixed,374.2,45,8.315555555555555
christ,18.3,2,9.15
cortos,9.2,1,9.2
mite,18.4,2,9.2
jenga,7.7,1,7.7
biz,221.3,25,8.852
mai,79.3,9,8.81111111111111
mazoh,18.3,2,9.15
donttellhannah,9.1,1,9.1
faint,18.0,2,9.0
respectively,9.1,1,9.1
vas,34.4,4,8.6
brewery,52.4,6,8.733333333333333
brotherjimmys,14.2,2,7.1
signal,9.4,1,9.4
humberto,17.7,2,8.85
puzzle,9.2,1,9.2
craft,328.3,39,8.417948717948718
maison,24.1,3,8.033333333333333
snd,8.6,1,8.6
moly,35.8,4,8.95
nack,9.3,1,9.3
toilette,8.7,1,8.7
queijos,96.5,11,8.772727272727273
liter,12.5,2,6.25
chips,918.3,113,8.126548672566372
mouthfeel,18.3,2,9.15
bonitinho,8.8,1,8.8
outlook,8.7,1,8.7
abckitchen,9.6,1,9.6
washroom,9.4,1,9.4
unless,751.7,90,8.352222222222222
goto,34.4,4,8.6
sings,17.5,2,8.75
lay,44.5,5,8.9
likeable,9.0,1,9.0
serene,16.3,2,8.15
malgr,9.4,1,9.4
skipping,17.4,2,8.7
snobbish,8.1,1,8.1
popular,772.7,89,8.682022471910113
solve,9.2,1,9.2
"koreano,",8.8,1,8.8
overcharged,9.3,1,9.3
yumski,8.7,1,8.7
deleted,9.4,1,9.4
handsdown,27.6,3,9.200000000000001
sauteed,60.4,7,8.628571428571428
jeffery,9.3,2,4.65
annin,9.4,1,9.4
caramelly,9.2,1,9.2
options,1910.4,227,8.415859030837005
gameboard,9.4,1,9.4
losers,9.5,1,9.5
christian,18.5,2,9.25
toys,9.1,1,9.1
pull,109.4,13,8.415384615384616
homophobic,9.1,1,9.1
damn,724.7,88,8.235227272727274
movimento,9.5,1,9.5
hemon,9.5,1,9.5
right,2667.3,318,8.387735849056604
secret,775.3,93,8.336559139784946
shes,9.3,1,9.3
abart,9.6,1,9.6
dou,9.4,1,9.4
fulfill,9.1,1,9.1
nycny,9.0,1,9.0
castillo,8.7,1,8.7
madness,32.5,4,8.125
bustle,15.2,2,7.6
rios,54.3,6,9.049999999999999
tues,8.8,1,8.8
modernized,26.3,3,8.766666666666667
bab,9.3,1,9.3
healthyish,9.1,1,9.1
dibufala,7.8,1,7.8
fireball,35.8,4,8.95
entreter,8.8,1,8.8
sandy,51.8,6,8.633333333333333
humming,7.2,1,7.2
scribble,9.4,1,9.4
noon,242.3,28,8.653571428571428
boureka,14.5,2,7.25
moses,9.4,1,9.4
snickerdoodle,17.0,2,8.5
pasteurized,9.1,1,9.1
passing,32.4,4,8.1
earshot,9.5,1,9.5
custardy,26.5,3,8.833333333333334
experts,27.3,3,9.1
elixir,17.4,2,8.7
revenge,6.5,1,6.5
roast,807.3,93,8.680645161290322
bertineau,9.4,1,9.4
depois,27.5,3,9.166666666666666
amazinggg,17.4,2,8.7
conference,23.4,3,7.8
sweetgreen,9.3,1,9.3
phylo,8.0,1,8.0
zomfg,9.1,1,9.1
il,266.3,32,8.321875
strollers,24.9,3,8.299999999999999
alcohol,186.2,21,8.866666666666665
abound,8.2,1,8.2
temple,54.5,6,9.083333333333334
didnt,34.3,4,8.575
fennel,70.2,8,8.775
butnot,9.4,1,9.4
quaff,8.9,1,8.9
mmmmm,203.7,24,8.487499999999999
luzes,9.4,1,9.4
quite,1251.3,146,8.57054794520548
picas,9.5,1,9.5
hamashio,16.6,2,8.3
god,423.2,49,8.636734693877552
differentiates,17.3,2,8.65
mt,27.2,3,9.066666666666666
oxtails,18.4,2,9.2
entrambi,15.6,2,7.8
hernandez,6.6,1,6.6
corneto,9.1,1,9.1
accurately,9.6,1,9.6
pag,9.3,1,9.3
rebecca,7.5,1,7.5
plugs,89.5,12,7.458333333333333
ambiyansi,9.4,1,9.4
spaghetti,442.5,50,8.85
innyc,9.1,1,9.1
saccharine,9.1,1,9.1
varietal,18.1,2,9.05
brusque,8.0,1,8.0
sed,9.1,1,9.1
dood,18.5,2,9.25
michilada,9.4,1,9.4
playing,164.2,20,8.209999999999999
cane,56.3,7,8.042857142857143
harvarti,9.1,1,9.1
myself,201.7,24,8.404166666666667
duy,9.1,1,9.1
comping,7.5,1,7.5
chocoate,8.8,1,8.8
case,165.4,19,8.705263157894738
alongside,26.4,3,8.799999999999999
forbidden,33.1,4,8.275
revamp,16.7,2,8.35
takeout,187.5,21,8.928571428571429
tastes,1433.3,168,8.531547619047618
include,201.3,25,8.052
gracefully,7.6,1,7.6
author,53.5,6,8.916666666666666
courtesy,24.8,3,8.266666666666667
sisters,16.0,2,8.0
buddakan,9.4,1,9.4
cutters,27.3,3,9.1
vegies,9.5,1,9.5
porkyest,8.7,1,8.7
shallot,25.4,3,8.466666666666667
appreciation,17.2,2,8.6
temdon,8.7,1,8.7
dutch,187.7,21,8.938095238095238
central,162.4,20,8.120000000000001
roosevelt,9.4,1,9.4
colombes,9.1,1,9.1
borstch,9.1,1,9.1
chocolat,104.4,13,8.03076923076923
ranging,18.5,2,9.25
smelled,38.5,6,6.416666666666667
eggwhite,9.2,1,9.2
quesadilla,439.3,55,7.987272727272727
silly,85.7,11,7.790909090909091
pool,57.4,7,8.2
heroes,9.6,1,9.6
woops,9.1,1,9.1
containing,17.4,2,8.7
iron,141.3,16,8.83125
juiciness,8.8,1,8.8
putting,92.4,11,8.4
perogi,27.1,3,9.033333333333333
buonissimo,9.4,1,9.4
cavatappi,8.2,1,8.2
lunghe,9.3,1,9.3
device,9.3,1,9.3
assortments,9.2,1,9.2
ika,25.5,3,8.5
dana,9.6,1,9.6
lo,324.3,41,7.909756097560976
garden,754.4,87,8.671264367816091
duration,9.6,1,9.6
compromise,9.4,1,9.4
canl,9.6,1,9.6
weakest,9.3,1,9.3
stamina,8.7,1,8.7
parmigiana,27.6,3,9.200000000000001
refrigerate,8.8,1,8.8
chili,783.7,93,8.426881720430108
combinations,101.2,12,8.433333333333334
garlicky,51.4,6,8.566666666666666
ovaltine,54.1,7,7.728571428571429
glare,23.8,3,7.933333333333334
licious,26.4,3,8.799999999999999
also,7169.3,846,8.474349881796691
supposed,75.3,9,8.366666666666667
allesamt,9.4,1,9.4
mexicano,92.3,11,8.39090909090909
cheapppp,8.5,1,8.5
mateccino,7.5,1,7.5
apiaries,9.6,1,9.6
joint,597.3,69,8.656521739130435
tasting,1032.7,118,8.751694915254237
beeline,18.5,2,9.25
enemy,9.1,1,9.1
state,71.2,9,7.911111111111111
corned,575.3,69,8.337681159420288
offering,182.3,21,8.680952380952382
halo,8.9,2,4.45
stingray,17.4,2,8.7
adds,121.4,14,8.671428571428573
rezos,9.4,1,9.4
difarra,9.1,2,4.55
vermelhas,9.4,1,9.4
shepherds,36.4,4,9.1
alryt,8.9,1,8.9
simplistically,9.3,1,9.3
uncomfy,9.2,1,9.2
addicting,90.3,11,8.209090909090909
boost,18.3,2,9.15
bau,8.8,1,8.8
tunisiens,16.7,2,8.35
perch,9.1,1,9.1
swear,86.3,10,8.629999999999999
prickly,16.7,2,8.35
paella,33.7,4,8.425
tamales,52.4,6,8.733333333333333
suffice,9.4,1,9.4
conversar,62.8,7,8.971428571428572
runa,9.4,1,9.4
azadine,9.4,1,9.4
rind,9.1,1,9.1
kaasan,63.4,7,9.057142857142857
descontra,9.5,1,9.5
avalanche,8.8,1,8.8
flatbread,64.5,8,8.0625
favor,234.7,27,8.692592592592591
maids,9.5,1,9.5
dwellers,8.3,1,8.3
britt,8.3,1,8.3
dcs,7.6,1,7.6
birthday,872.3,105,8.307619047619047
clones,9.4,1,9.4
stunk,6.5,1,6.5
lena,18.5,2,9.25
anyone,469.3,56,8.380357142857143
recall,18.1,2,9.05
hongkong,9.4,1,9.4
amazingg,9.0,1,9.0
tho,436.2,52,8.388461538461538
sole,35.4,4,8.85
status,44.4,5,8.879999999999999
card,724.4,93,7.789247311827957
doodle,9.1,1,9.1
marocchino,9.5,1,9.5
eurochic,9.1,1,9.1
frozen,995.7,121,8.228925619834712
ambushed,9.3,1,9.3
bi,17.5,2,8.75
atendentes,8.1,1,8.1
commercial,24.4,3,8.133333333333333
mackrel,9.6,1,9.6
stools,79.0,9,8.777777777777779
lk,9.3,1,9.3
imagino,9.6,1,9.6
partial,60.4,7,8.628571428571428
conquistador,9.0,1,9.0
pls,9.4,1,9.4
enamorar,9.5,1,9.5
poptart,8.9,1,8.9
rates,9.3,1,9.3
grilling,9.3,1,9.3
view,267.2,32,8.35
cab,35.1,6,5.8500000000000005
friggen,9.3,1,9.3
collaborated,9.1,1,9.1
shorty,18.3,2,9.15
cats,17.6,2,8.8
bujeez,9.3,1,9.3
screamingly,9.4,1,9.4
hehe,18.4,2,9.2
flame,32.3,4,8.075
de,3449.3,516,6.68468992248062
developed,8.3,1,8.3
gli,9.4,1,9.4
chicness,9.6,1,9.6
cogumelos,18.6,2,9.3
major,117.7,15,7.846666666666667
unagi,32.5,4,8.125
killers,9.4,1,9.4
scavenger,9.5,1,9.5
tank,16.5,2,8.25
akamiso,9.4,1,9.4
meilleure,18.4,2,9.2
arapa,8.1,1,8.1
savoy,9.2,1,9.2
aidan,8.7,1,8.7
flavors,2171.7,250,8.6868
hideaway,18.3,2,9.15
omlette,25.3,3,8.433333333333334
fuck,155.7,19,8.194736842105263
sack,9.6,1,9.6
at,14550.3,1822,7.985894621295279
teach,23.9,3,7.966666666666666
pressa,9.1,1,9.1
grimpe,8.8,1,8.8
gourmand,8.7,1,8.7
festival,211.4,26,8.13076923076923
apologized,7.2,1,7.2
processed,9.1,1,9.1
tinny,9.6,1,9.6
platter,604.4,72,8.394444444444444
battle,40.2,5,8.040000000000001
franzen,8.3,1,8.3
brunchy,9.3,1,9.3
reeeeeeaal,9.4,1,9.4
false,17.8,2,8.9
zxcvvcxz,9.2,1,9.2
juices,251.4,29,8.668965517241379
wallets,17.9,2,8.95
varies,8.3,1,8.3
chopsticks,61.7,7,8.814285714285715
nicoise,106.4,12,8.866666666666667
tshirt,9.0,1,9.0
warszawa,9.1,1,9.1
martha,9.2,1,9.2
postrami,9.3,1,9.3
attempted,8.2,1,8.2
literallllllly,8.8,1,8.8
download,99.4,12,8.283333333333333
delirium,7.5,1,7.5
grupos,36.4,4,9.1
eggnog,26.2,3,8.733333333333333
casual,596.3,71,8.398591549295775
sweet,4692.3,560,8.379107142857142
glow,15.4,2,7.7
wind,8.2,1,8.2
baths,8.9,1,8.9
frigid,9.3,1,9.3
intense,104.7,12,8.725
creating,27.0,3,9.0
pollen,9.4,1,9.4
suggestted,8.7,1,8.7
fatalna,8.8,1,8.8
miserably,7.5,1,7.5
corny,9.1,1,9.1
contrasted,9.2,1,9.2
malts,9.4,1,9.4
luoda,9.5,1,9.5
nabe,35.4,4,8.85
maryy,8.1,1,8.1
conocerlo,9.4,1,9.4
businessmen,6.5,1,6.5
rises,9.1,1,9.1
mags,9.5,1,9.5
david,514.4,59,8.71864406779661
nothin,17.8,2,8.9
monaco,90.0,10,9.0
hammers,9.1,1,9.1
noms,36.1,4,9.025
creatively,26.7,3,8.9
negative,60.3,8,7.5375
tso,8.9,1,8.9
socially,7.2,1,7.2
letdown,16.3,2,8.15
dogfish,51.5,6,8.583333333333334
ritmi,9.3,1,9.3
uff,7.8,1,7.8
hunker,8.8,1,8.8
pastore,9.4,1,9.4
timothy,9.4,1,9.4
crab,1377.7,164,8.40060975609756
parked,44.5,5,8.9
dale,8.5,1,8.5
hashbrowns,18.3,2,9.15
biru,9.4,1,9.4
haloumi,17.1,2,8.55
valentin,9.2,1,9.2
yout,6.6,1,6.6
grab,2412.3,287,8.405226480836237
finalist,27.6,3,9.200000000000001
bastante,36.3,4,9.075
noticing,8.4,1,8.4
faacw,18.2,2,9.1
robby,18.4,2,9.2
cornerstone,9.4,1,9.4
liquiteria,36.1,4,9.025
strategise,9.1,1,9.1
knuckles,9.1,1,9.1
lead,76.2,9,8.466666666666667
rvmxg,9.4,1,9.4
vergnano,9.5,1,9.5
rains,18.4,2,9.2
unmarked,17.3,2,8.65
flurry,9.5,1,9.5
meh,475.3,57,8.33859649122807
cluttered,8.8,1,8.8
life,1679.3,197,8.524365482233502
iuzzini,9.2,1,9.2
beaux,9.5,1,9.5
magiian,9.2,1,9.2
bachelors,8.2,1,8.2
material,27.0,3,9.0
dei,9.5,1,9.5
coom,9.5,1,9.5
rowdy,29.4,4,7.35
floral,52.6,6,8.766666666666667
satisfying,285.3,33,8.645454545454546
bourguignon,9.2,1,9.2
snowday,8.9,1,8.9
akamaur,9.4,1,9.4
fugazi,9.2,1,9.2
bestest,9.4,1,9.4
djs,9.6,1,9.6
past,291.7,34,8.579411764705881
cannot,284.3,33,8.615151515151515
fla,9.3,1,9.3
magi,16.4,2,8.2
donated,7.2,1,7.2
kalabal,18.5,2,9.25
sling,8.8,1,8.8
satan,9.1,1,9.1
bottlomless,9.1,1,9.1
pseudo,24.6,3,8.200000000000001
dunham,18.5,2,9.25
taizalochodienthoaictp,18.3,2,9.15
cheers,78.2,9,8.68888888888889
newspapers,22.8,3,7.6000000000000005
dzuh,9.6,1,9.6
malibu,9.1,1,9.1
intoxicated,9.3,1,9.3
clave,8.9,1,8.9
gibraltar,18.3,2,9.15
starters,187.3,21,8.91904761904762
gender,9.0,1,9.0
poaches,9.1,1,9.1
dinges,9.6,1,9.6
estate,36.3,5,7.26
gravitate,9.2,1,9.2
breakable,9.6,1,9.6
indescriptible,9.1,1,9.1
anachronistically,9.2,1,9.2
jamba,50.9,6,8.483333333333333
cialit,9.5,1,9.5
glaube,9.3,1,9.3
kingdom,9.1,1,9.1
alumni,9.1,2,4.55
delivering,9.1,1,9.1
penny,208.3,26,8.011538461538462
ventures,6.9,1,6.9
btwn,25.1,3,8.366666666666667
wonderfulllll,9.3,1,9.3
whats,25.3,3,8.433333333333334
rox,17.8,2,8.9
shimeji,9.1,1,9.1
haunted,8.1,1,8.1
obtener,9.3,1,9.3
pero,202.4,24,8.433333333333334
yassssss,8.9,1,8.9
michelle,18.0,2,9.0
loooong,32.3,4,8.075
polema,9.4,1,9.4
bisher,9.4,1,9.4
slotted,9.4,1,9.4
scenarios,7.2,1,7.2
easily,408.4,48,8.508333333333333
balsamic,140.4,18,7.800000000000001
fighting,25.7,3,8.566666666666666
brie,218.4,26,8.4
bday,78.7,10,7.87
mangum,18.4,2,9.2
target,9.1,1,9.1
moules,45.4,5,9.08
ribs,788.7,94,8.390425531914895
arthur,491.9,58,8.48103448275862
demitasse,9.1,1,9.1
gains,6.5,1,6.5
ftl,9.3,1,9.3
inthe,18.2,2,9.1
gimmick,7.5,1,7.5
sargents,9.2,1,9.2
mange,9.4,1,9.4
neta,16.6,2,8.3
club,465.3,55,8.46
spread,292.1,35,8.345714285714287
dar,18.3,2,9.15
highlands,9.1,1,9.1
snacking,7.7,1,7.7
pannocchia,9.3,1,9.3
loudy,9.4,1,9.4
pastramisandwich,9.3,1,9.3
deliciosa,107.4,12,8.950000000000001
fishy,34.6,4,8.65
accompanied,17.9,2,8.95
hop,119.7,14,8.55
grenadine,7.2,1,7.2
kaiseki,40.6,5,8.120000000000001
toss,61.4,7,8.77142857142857
shiitaake,9.2,1,9.2
history,113.3,13,8.715384615384615
epitome,9.6,1,9.6
plethora,27.4,3,9.133333333333333
scooped,43.2,6,7.2
small,3278.3,391,8.384398976982098
pristine,9.6,1,9.6
sq,260.4,32,8.1375
yummie,18.0,2,9.0
larry,9.3,1,9.3
kek,9.1,1,9.1
variedade,54.5,6,9.083333333333334
skewer,90.3,11,8.209090909090909
slowwww,9.4,1,9.4
crew,88.2,11,8.018181818181818
nakas,9.4,1,9.4
greek,307.3,40,7.6825
carries,17.2,2,8.6
foyer,9.0,1,9.0
bud,49.6,10,4.96
abrem,9.5,1,9.5
stinks,26.6,3,8.866666666666667
modified,8.8,1,8.8
inexplicable,18.6,2,9.3
amazingness,9.0,1,9.0
nicht,18.3,2,9.15
skillet,177.3,20,8.865
shoku,8.6,1,8.6
among,315.3,36,8.758333333333333
carangueijo,9.5,1,9.5
saisonniere,9.2,1,9.2
sauv,17.4,2,8.7
sprawling,36.5,4,9.125
georgetown,9.1,1,9.1
legendario,9.3,1,9.3
yes,1276.3,158,8.077848101265822
