unigram,score
hippie,9.2
theatre,9.0
flake,8.764285714285712
let,8.635416666666666
library,8.3
ovaltine,9.1
oddly,8.7
system,8.172727272727274
niku,9.4
eff,6.9
deny,9.25
dens,8.3
stalky,9.2
cork,9.05
lagunita,8.3
cambodian,9.1
daqui,7.3
frostea,7.5
fantabulous,9.2
artsy,8.9
boat,9.25
tgi,7.5
famous,8.622222222222218
doctor,9.2
arrrrghhh,9.2
blush,7.3
zagat,8.9
accesible,6.6
situation,8.575
cassis,8.5
anne,9.4
plato,8.723076923076924
goulash,9.1
doggie,9.4
regiao,9.1
decadent,8.927272727272728
choclate,9.0
sunday,8.628
frio,8.9
unlikely,9.12
varenky,9.1
mamoun,9.0
lilliputian,8.6
innocent,9.0
polite,7.699999999999999
depth,9.333333333333334
romans,7.7
phylo,8.0
tuscan,7.816666666666666
more,8.71136363636362
kanye,8.95
somethig,9.0
noooomzz,9.0
display,8.02222222222222
blah,8.866666666666665
lafayette,9.191304347826083
wimp,9.100000000000001
tahini,8.774999999999999
tattoo,8.9
normally,8.916666666666666
acai,9.0
yummmmm,9.033333333333333
cough,7.733333333333334
sammie,7.8
wassupppp,9.1
saucy,8.6
timeslot,9.4
hotter,8.85
lorraine,7.8
rikers,6.6
schnellen,9.0
quit,8.966666666666667
brewery,9.0
rec,6.9
motto,9.1
evaaaaaa,8.9
jammying,9.0
starter,9.209523809523809
anniversary,9.2
tasty,9.107399361022516
nevertheless,9.2
mulled,9.085714285714287
gateau,9.2
sharpie,9.4
jittery,9.05
promotion,7.35
maze,6.8
whatever,8.692105263157892
handmake,8.0
courses,9.3
oily,8.642857142857144
pastas,9.133333333333335
machiatto,8.9
eggleston,9.25
mainly,8.466666666666667
inspired,9.139999999999999
heavily,6.9
elaborate,9.2
meow,6.9
takeaway,9.2
tabouleh,8.25
division,9.1
roman,8.7
bolognese,8.85
endulge,9.0
australia,8.366666666666667
elderflower,8.1
worse,8.5
impromptu,9.2
contemplate,7.2
rosenberg,9.0
philadelphia,9.2
aji,8.9
insalata,9.1
matter,8.536363636363633
shitty,8.775
modest,6.9
olio,8.1
chive,9.128571428571432
bleach,9.2
breaker,7.2
straw,8.375
thanksgive,8.0
check,8.591000000000006
laidback,9.1
tudo,8.775
crepes,9.05
guacomole,8.2
thunk,8.7
squid,8.735555555555553
aficionado,9.2
nap,9.033333333333333
buzztable,9.4
quattro,9.1
restrictive,9.0
freddo,8.55
tell,8.506557377049186
sourness,9.2
nduja,8.200000000000001
okonomiyakus,8.85
topper,8.15
cafeteria,8.244444444444445
wednesday,8.596551724137928
hoisin,9.25
tbm,6.2
angelica,9.2
clasic,9.1
seal,8.1
oooh,8.0
smoked,8.832
zenbunose,8.7
jambon,9.2
gingerbread,9.1
platter,8.77837837837838
leftover,9.033333333333333
veggies,9.4
urine,9.4
rubbery,8.266666666666667
anything,8.891428571428579
decent,8.114736842105263
yellow,8.866666666666667
lamb,8.92666666666668
trenta,7.8999999999999995
awesum,9.3
eharmony,9.0
soup,8.532344213649855
squeeze,8.34
crunchy,8.985185185185182
moon,8.9
fulfil,8.85
dios,6.5
buy,8.579069767441863
unsatisfied,9.1
protest,9.0
reach,9.4
expat,8.9
poblano,6.6
work,9.101249356002231
zhu,9.3
chese,9.1
adore,8.75
fail,8.522222222222222
usuzukari,8.7
smelly,8.95
july,8.225
tire,9.15
batali,9.099999999999998
international,6.9
mel,9.4
disorganized,8.1
daintly,8.7
ease,8.0
sux,6.6
mug,8.906896551724136
mahler,6.5
truly,8.887499999999998
griddled,8.2
fours,9.2
undercooked,8.35
escort,9.4
overpriced,8.309999999999999
pricey,8.57325581395349
slimy,8.6
peppercorn,9.200000000000001
sperm,8.6
dreamily,9.1
rai,9.4
dol,8.6
favor,8.733333333333333
delishhhh,9.1
bitch,8.55
fillet,8.68
karage,9.05
jouer,9.0
notable,7.5
plan,8.313043478260866
host,9.24
duh,8.700000000000001
mejores,9.0
tallboy,7.2
wrong,8.82781954887219
eighties,9.0
scan,6.8
afford,9.149999999999999
soooooo,9.149999999999999
fireball,9.1
eggroll,7.6
law,9.1
leek,9.3
pas,8.933333333333332
whitestone,9.1
peppermint,8.142857142857142
basil,8.385714285714284
always,8.512903225806435
yup,7.3
qualify,9.4
amaaaaze,8.6
cream,8.932199546485226
sub,7.3999999999999995
northeast,9.05
conveniently,8.4
sixpoint,8.483333333333333
nom,8.909523809523812
stillers,6.5
aint,7.5
swoon,8.600000000000001
quinn,7.2
exact,9.149999999999999
frost,9.2
marinara,8.45
oxtail,8.75
brasile,9.1
rethink,7.4
fugazi,9.2
jane,9.0
whenever,8.4
chat,8.423529411764704
restoran,9.4
sponge,8.299999999999999
baha,8.7
chocopop,9.0
focaccina,9.1
mario,9.09310344827586
fusilli,8.433333333333332
looove,9.4
unavailable,9.3
surely,8.200000000000001
glazed,7.15
pale,8.766666666666666
industry,9.4
mochi,8.6
kakuni,9.26
steam,8.990909090909092
pied,8.7
aveda,7.5
antique,6.9
intestine,8.8
undertone,8.7
tribute,6.8
cake,9.047988505747094
homework,7.8
callebaut,9.1
mimosa,8.45
omlete,7.3
brojay,7.2
specify,7.5
une,9.0
snotty,7.2
butt,9.0375
haru,8.4
wide,8.26
meal,8.814375000000002
caffe,8.5
pwn,9.0
portable,8.5
yogure,9.0
video,8.58
nitpick,8.9
shine,8.666666666666666
tum,9.1
blend,8.489473684210523
tart,8.830000000000002
monkey,8.266666666666666
drama,6.5
jfks,8.3
own,8.50952380952381
spacious,8.209374999999998
feeling,8.75
punchcard,8.6
startup,7.8
unstable,8.3
carafe,8.84
thirsty,9.149999999999999
peppe,9.1
monalisa,7.8
existem,9.1
companion,9.4
pope,9.2
alexis,9.0
boba,9.1
relax,8.283333333333333
pairing,8.883333333333333
selection,8.387313432835823
rasberry,9.1
marked,9.0
bway,7.5
wheet,8.1
cheesecake,8.93055555555555
aaron,9.0
prosciuto,7.8
cru,9.2
stroll,8.35
pike,7.449999999999999
silk,8.5
ter,9.0
julep,9.1
palate,9.233333333333334
fish,8.663013698630154
bore,8.8
lisa,7.799999999999999
nobile,8.7
vhange,9.1
indoor,9.0
obsluha,9.3
yakus,8.5
whoever,8.55
agent,8.7
cute,8.76
course,8.983018867924525
dine,8.526086956521738
minimum,8.46
hemingway,9.0
dislike,9.1
shio,9.4
dumple,8.47857142857143
greatness,9.4
college,7.3764705882352954
primal,9.0
absolute,8.804761904761904
iconic,9.0
gratuity,8.2
beef,8.760264900662246
quartino,9.1
gooooooood,9.1
connection,8.3
hamashio,8.6
craziness,7.2
per,8.668421052631578
whiskey,8.67142857142857
semblance,9.1
understate,8.8
outclass,9.0
tequila,7.683333333333334
amo,8.8
isobe,9.4
wigwam,9.4
paulo,8.3
someplace,9.4
til,7.8428571428571425
mediocre,8.675999999999998
tiger,9.2
school,8.235
nightclub,8.1
burge,7.5
with,8.7198378636149
honjozo,9.4
wash,8.85625
astorbucks,6.8
female,8.85
overall,8.507142857142856
pappardelle,8.999999999999998
mistakenly,9.2
smoky,8.95
accountant,7.8
dancing,6.7
comfy,8.280000000000001
hunter,7.6000000000000005
delightfully,9.149999999999999
salvador,8.3
gratis,8.1
koreans,9.4
bommmm,7.2
chikuwa,8.8
offensive,8.3
meter,9.3
extensa,9.4
overdo,9.2
caliber,8.7
mila,9.3
hirami,9.3
latka,9.1
shishamo,8.6
creppe,9.3
gaze,7.5
streetone,9.4
unhelpful,6.9
hangout,8.42
free,9.092564298446803
lau,8.6
pekoe,7.2
gooey,8.78
pamplemousse,9.2
sun,8.22
entrance,8.766666666666666
mood,8.770588235294117
distil,6.5
deliberate,9.299999999999999
equal,8.459999999999999
compostable,8.333333333333334
eerily,6.8
torrefaction,9.2
garnish,8.6
coupon,8.080000000000002
wknd,8.55
terminar,9.4
curtis,9.2
anytime,8.658333333333333
wonder,8.809090909090909
tororo,8.7
flavour,8.8
boil,9.026923076923076
mart,8.5
icy,9.2
maurer,8.5
pastor,8.2
jasmine,8.3
cerdo,9.4
force,6.55
petition,9.1
bonito,8.811111111111112
fully,8.299999999999999
chicago,8.0
carcass,8.8
superhero,7.8
leftovers,9.175
hike,6.8
require,8.3
douche,6.85
suit,8.8
pinte,9.4
definetly,9.1
test,8.78
typography,9.1
fato,9.1
bialy,7.6
flash,9.1
triple,8.8
ear,8.82
instant,8.120000000000001
amaretto,9.066666666666668
rack,7.966666666666666
szechuan,9.255555555555555
vodka,8.275
specialty,8.895238095238094
excelente,9.030000000000001
wall,8.834285714285711
random,8.66
mingle,6.5
tacquito,8.2
hurray,7.8
popsicles,9.0
pro,9.119602683857563
heeft,7.1
beefy,6.5
coveted,9.4
hahahha,9.1
buri,8.4
gerek,9.0
affinity,6.9
sandwhich,9.06
amazingggggggg,9.4
diarrhea,6.5
pricier,8.466666666666667
profoundly,9.4
amstell,6.5
flimsy,8.2
ladies,7.85
kale,8.857894736842104
cafetasia,7.3
common,8.25
ninety,6.5
hmmm,8.3
fudge,8.98
accessible,9.2
harami,9.299999999999999
rabid,6.5
mcsorley,9.4
update,8.483333333333333
addictive,8.955555555555556
chillus,8.35
bonet,9.1
chipwich,9.2
plane,9.25
design,8.89
hurricane,7.8
uova,9.1
newcard,8.3
existence,9.1
hikata,9.4
stump,9.0
thepenny,6.9
crumpled,8.6
embedded,7.7
artichoke,8.064285714285715
mystery,8.8
cushy,9.1
cbgb,9.4
cooked,8.4
fountainhead,9.2
michelada,8.2
diminish,9.133333333333333
crack,9.075135135135111
mojito,8.533333333333333
cut,8.113636363636363
eating,8.555555555555557
subscribe,6.9
talkn,6.6
pierogis,9.100000000000005
unusual,8.97777777777778
shortcut,6.6
value,8.583333333333336
awfulllll,8.0
cleaver,9.2
nyt,9.200000000000001
braise,9.093333333333332
caffeinate,7.550000000000001
ospitale,9.1
executive,9.2
sibilska,9.1
bitters,9.0
hitachino,9.05
gellato,9.1
celeb,8.225
sparkling,8.963636363636367
hoooowever,9.1
woo,7.199999999999999
tho,8.533333333333333
oishi,9.4
accordingly,7.333333333333333
fee,8.34
myself,8.766666666666667
sabor,9.1
trendy,8.954545454545455
compare,8.723529411764705
german,8.1
breakfast,8.80473684210526
conscious,8.75
foodie,9.2
internet,7.969999999999999
goddess,7.15
carlsberg,6.9
meatloaf,9.0
urfa,9.1
practice,8.0
obras,9.1
setup,9.133333333333333
wad,8.5
sweetbead,9.4
laboratorio,9.1
sidecar,9.0
snow,8.8
enjooooooy,8.7
especially,8.661797752808996
unpleasant,9.4
dentures,9.0
grile,9.2
platz,9.0
tree,8.1
sexiest,9.2
palatable,9.4
knot,9.1
lie,8.162500000000001
infamous,9.2
bibimbap,9.115384615384615
opening,8.8375
abandon,9.0
ahh,7.35
hokkaido,8.6
lieu,7.8
rico,8.533333333333333
hamburger,8.125
shiner,8.1
hog,9.4
ddukbokgi,9.4
platos,8.9
cleaning,9.2
mediumm,7.8
paninus,8.733333333333333
pitta,9.0
smithwich,9.0
combine,8.6
lunchbox,8.7
soo,8.645454545454545
skate,9.133333333333333
kindness,8.1
voulez,9.0
bully,7.6
bold,8.3625
munch,9.4
rail,8.7
milkiest,9.2
cuisine,8.557142857142855
chiller,7.5
journey,8.2
sucka,7.949999999999999
august,9.1
noite,9.233333333333333
friendliness,8.3
source,8.38888888888889
immediately,9.02
overload,9.028571428571428
warmth,9.0
male,9.1
delight,9.06
tinga,6.2
orf,8.6
serum,8.1
quieres,9.1
claim,8.599999999999998
yael,6.8
anachronistically,9.2
slap,8.866666666666665
kitten,7.2
filthy,7.8
possui,9.0
upcome,9.4
amarena,9.133333333333333
pos,8.1
pillar,9.2
tacos,8.676470588235293
inject,9.0
karaage,8.866666666666667
rough,9.25
saikyo,9.133333333333333
nega,8.5
crudo,8.533333333333333
boo,8.15
thighmaster,8.3
beyond,8.634999999999998
liquid,8.566666666666666
poivre,9.042857142857143
foot,8.8
bliss,9.02
spoil,9.4
speedy,8.7
gostosuras,9.2
detox,9.0
dooooo,9.0
overflow,9.0
pwc,6.6
need,8.520915032679742
mejor,8.760000000000002
creativity,9.1
rugelach,8.6
through,8.652631578947364
offset,9.1
shirokawaga,9.4
mexican,8.353030303030305
socca,9.0
arnold,9.14
wollensky,8.1
mole,6.6
machine,8.95
shack,7.75
patron,7.199999999999999
mickey,8.6
wider,8.7
refuel,6.6
tartar,9.333333333333334
complement,8.855555555555558
beat,8.67727272727273
stock,8.82
lameass,9.0
perfecta,9.1
calpico,8.5
malted,7.5
constantly,8.466666666666667
stumble,9.266666666666666
buon,8.6
renovate,8.9
peynirli,9.1
separately,8.7
snickerdoodle,8.8
hugely,9.4
nominee,9.149999999999999
fiend,6.8
domestically,8.2
house,8.619117647058822
end,8.850000000000003
meatlover,9.3
rhode,9.2
reasonable,8.677419354838706
okonomi,8.575
gyza,8.8
orden,9.4
desire,8.1875
cold,8.640740740740746
tempting,8.85
scarlet,9.4
carpaccio,8.54
reset,8.3
tail,9.2
marocaine,9.2
comparable,8.766666666666666
agnieska,9.1
bottle,8.779411764705879
destination,9.166666666666666
awhile,8.55
effin,8.45
located,8.483333333333334
hobo,8.1
lose,8.24285714285714
shimeji,9.1
conventional,9.1
outt,6.9
woodlands,9.4
coupla,9.0
sharing,9.0
neutral,9.05
convert,8.6
copa,6.9
petaculoso,9.0
nuestras,9.4
pide,9.200000000000001
underway,6.8
griddle,9.1
shiitake,9.2
baltzhazar,9.2
hang,8.16285714285714
confirmation,9.4
anthony,6.9
cheers,8.8
france,8.2
fern,9.2
hint,7.6
echo,8.6
tagliatelle,8.733333333333334
broiler,9.1
mature,9.2
cause,8.48
sicily,9.1
tall,7.328571428571429
morrocan,7.0
turnt,9.4
reverse,6.8
touchtune,6.5
salata,9.1
shumai,8.799999999999999
banbeano,7.8
buonus,6.6
ginger,8.831666666666667
williamsburg,9.1
hollywood,7.85
latte,8.453731343283573
wonderfully,8.975
barbara,6.5
ochazuke,8.6
char,9.285714285714286
skip,8.701020408163274
shandy,6.5
molecular,9.25
clementine,9.1
chewy,8.744999999999997
lemongrass,8.700000000000001
juicy,8.34
paradies,9.0
testicle,8.8
blondie,8.9
honor,8.683333333333334
chorizo,8.675
semifreddo,9.1
madrigale,9.1
carta,9.4
inform,7.699999999999999
dill,8.875
embarrassment,8.25
berry,8.961538461538458
ravage,9.1
croissants,9.149999999999999
insightful,8.6
kraykray,9.0
sweetcorn,9.1
otherwise,8.158333333333333
locate,8.850000000000001
parade,8.6
dynasty,9.3
unfavorable,9.4
ramp,9.25
davebeck,8.3
changmai,9.1
magic,8.809090909090909
participant,7.8
popsicle,9.0
comparison,8.933333333333334
aging,8.1
comfortably,8.9
dibufala,7.8
brenner,8.945454545454545
striped,7.3
lorimer,6.5
knafe,9.0
slaw,8.822222222222223
knowledge,8.7
calexico,8.9
smua,9.0
whether,8.857142857142858
bruyant,9.1
availability,8.1
shrimp,8.495959595959597
xoxo,9.2
segment,9.1
nighttime,7.45
secretive,9.4
parm,8.825
headache,9.1
nossa,9.4
yosenabe,8.4
studio,7.5
grit,9.0
anywhere,8.463157894736842
douse,8.6
tapa,9.159999999999998
johnny,8.75
adorei,8.1
woody,9.1
jesus,9.1
zaru,8.7
amann,9.2
trade,8.116666666666667
sullen,7.5
outdoor,8.342857142857143
pistachio,8.974193548387095
function,9.3
sirup,8.8
ortuzar,8.6
jordy,9.0
pleasantly,9.05
artisan,8.5
daquiri,9.0
sopporo,8.8
paired,9.0
certainly,9.020000000000001
campaign,7.1
italians,8.7
salve,9.3
knowhow,8.9
tape,8.3
manage,8.533333333333333
maximalist,9.1
accomodate,8.0
ethiopian,8.733333333333334
gut,9.0
oldest,9.0
nonprofit,7.2
claws,9.4
humor,8.9
stage,9.133333333333333
weather,8.916666666666666
kani,9.4
pastry,8.651136363636375
uptown,7.949999999999999
soupy,9.1
hammer,6.9
gidilince,9.0
creative,8.723809523809521
lac,7.6
orig,8.7
peso,6.8
onigirus,8.514285714285714
laundry,9.2
taquerium,8.9
pebble,8.666666666666666
rolls,8.75
stink,6.5
intriguing,9.4
fantasy,9.0
doggy,9.4
settlement,7.2
autentica,8.9
wander,9.4
ehh,9.1
cuon,7.6
kraut,7.8
dinner,8.923717948717966
cardamon,9.1
deliciously,8.791666666666666
demai,9.2
fishy,8.733333333333333
identify,8.6
america,8.5
inedible,7.5
speculoo,9.1
benziyor,9.1
winwin,9.1
magical,8.67272727272727
liter,6.5
mmmmmmmmac,9.0
smoothness,9.1
shoddy,7.5
nudge,8.6
subtly,9.2
asahus,8.5
mayo,8.842857142857142
cheese,8.498445595854902
cena,9.2
crane,8.2
and,8.9997979603612
alright,8.466666666666667
obscenely,8.2
iyi,8.9
fix,8.644444444444442
tarte,8.7
opt,8.641666666666667
bleu,6.85
khmer,9.1
conversational,9.1
playoff,6.9
baking,7.1
allergic,8.1
bento,8.480000000000002
foamy,9.2
mojitos,7.5
shibuya,9.4
adobo,6.2
seven,9.4
nood,9.3
simple,8.654901960784311
murder,8.9
borsht,9.1
dashi,8.85
washlet,8.7
foursquare,8.423809523809528
via,8.529670329670333
slobber,8.9
tortaria,8.325
january,9.4
yakiniku,9.05
kikurage,9.4
workspace,8.0
frattau,9.1
massa,8.533333333333333
wierd,8.3
pattison,9.1
yammmy,8.1
louisa,8.3
connoisseur,8.95
dinne,9.1
marathon,9.4
mercurey,9.2
warn,8.491666666666665
kommen,9.0
lil,8.799999999999999
tuna,8.54
dangle,8.9
bed,8.84
booster,9.3
baileys,9.0
filter,9.0
finally,8.349999999999998
byodrink,8.9
crazy,8.762857142857143
spray,6.8
alto,6.9
fyi,8.225
liege,7.6
normal,9.014285714285716
cow,7.75
eight,9.15
ceiling,8.52
chuparse,9.1
reduce,8.5
shove,8.15
sensacionais,9.1
pronounce,6.8
oats,9.05
cevizli,9.2
eringi,9.4
chic,8.639999999999999
sup,8.7
learn,8.633333333333335
raize,6.9
sorghum,9.2
neta,8.6
bananas,9.0
stall,7.3
corliss,8.1
what,8.60645161290322
stew,8.835714285714285
konservative,7.1
porterhouse,8.1
totally,8.616216216216216
hunk,9.0
reek,7.4
salup,9.1
repeatedly,9.4
dirty,7.923684210526316
outro,7.8
cleaner,7.65
cover,8.553333333333331
ricotta,9.037499999999996
multilayered,9.2
accompany,8.299999999999999
mezei,7.5
wird,9.0
smoothie,8.663636363636362
coffee,8.498414376321309
charcuterie,9.2
puree,7.65
gentrify,9.0
informal,7.8
user,8.14
discover,9.116666666666667
weirdo,6.8
marzocco,9.2
story,8.98
price,8.54939759036143
pga,7.1
risotto,8.81818181818182
scop,9.1
uninitiated,9.3
utilize,9.0
sneeze,7.2
relate,8.0
purge,9.1
tenderize,8.6
oyakodon,8.75
diner,8.205555555555556
liberace,9.0
alitas,7.2
potatoes,7.5
karakaman,9.4
inconvenience,6.5
make,9.10357708135504
buns,9.341176470588234
bond,8.6
apology,9.1
aguas,8.1
workflow,8.1
locale,8.666666666666666
tempt,8.533333333333333
package,9.200000000000001
wonderful,8.84285714285714
cayenne,9.0
mozz,7.966666666666666
filet,8.683333333333332
sodium,6.5
nowhere,7.875
momofuggedabouditt,9.1
designate,8.0
ensue,8.6
assortment,9.149999999999999
tam,9.1
smelt,8.6
adecuado,8.9
precision,6.6
yam,8.799999999999999
mozzerella,8.200000000000001
fera,9.4
pickup,8.366666666666665
assistance,9.0
dell,9.4
eal,8.4
hora,9.1
sharwarna,9.0
rightly,8.7
four,8.561538461538463
gossamer,8.9
black,8.82792792792794
irving,8.6
irony,8.2
nieuweregering,7.1
aero,8.9
chipolte,8.725000000000001
call,8.744827586206897
joy,9.166666666666666
valentine,8.8
roots,9.2
bombidibabidibomb,8.5
slip,9.4
vendor,6.5
restroom,7.839393939393939
ganache,9.049999999999999
snobby,9.149999999999999
fairtrade,7.2
license,8.399999999999999
rive,9.2
fair,8.433333333333334
zap,9.0
beautifully,8.933333333333332
hannah,8.0
rascal,9.4
jettison,9.1
formal,9.2
movie,8.337499999999999
task,9.2
urban,8.82
jeana,8.7
financial,8.1
explanation,7.949999999999999
edge,8.64
brain,8.4
sundae,9.09393939393939
march,6.933333333333334
fell,7.6
fittingly,9.1
appetite,8.725
advantage,9.175
theme,8.607692307692307
introduce,8.799999999999999
buffalo,7.610526315789475
flagship,8.0
herbal,8.166666666666666
findue,9.0
drunken,9.099999999999998
curry,8.729090909090914
yuan,9.2
stellen,7.1
unchicken,9.2
pantera,6.8
mimi,8.0
almond,8.818823529411771
orderingm,5.8
wealth,7.1
tim,7.3
vege,8.933333333333332
gelobt,7.1
limpio,8.1
keg,9.2
interesting,8.69047619047619
gus,8.3
theater,8.783333333333333
ambient,8.3
protein,8.72
shout,8.92
wisely,9.0
fellow,8.375
nonexistent,7.2
activate,7.6
apologize,7.9
bottom,9.033333333333333
creamm,9.1
wait,9.07142857142858
down,9.112128234839872
tacky,6.6
hukitchen,9.0
runter,9.0
sakagura,9.4
quieter,8.9
branch,8.114285714285714
estranha,9.4
exist,8.5
rap,7.9
seltz,9.2
buttered,8.0
dara,7.7
mexcellent,8.9
marriage,9.4
gomae,8.7
daikokuya,9.4
fatass,8.9
costanza,7.5
licorice,9.1
stephanie,6.5
bryant,9.0
poe,9.1
brother,7.833333333333333
survival,8.6
ethiopia,6.8
path,8.5
village,8.790909090909102
sandduichinhos,9.4
froyo,9.05
chris,8.1
illness,9.1
yakisoba,8.536363636363637
shwarma,9.014285714285714
phenominal,9.1
vegy,6.9
hay,7.3
pudding,8.87307692307692
fusion,8.778571428571428
selena,7.2
notify,8.6
stake,7.933333333333333
pronto,9.4
walmart,9.2
bin,7.65
coolest,9.166666666666666
nizza,9.2
ukraine,9.1
kevin,8.3
aim,9.0
electricity,6.8
particularly,8.799999999999999
raifort,9.0
attractive,8.45
jerusalem,9.4
nightlife,6.9
haya,9.2
tienen,8.5
ordinary,9.066666666666666
everywhere,8.083333333333334
marjolaine,9.2
elliott,9.3
bug,7.2
gene,9.0
hozon,9.4
macht,9.0
portobello,9.0
iuzzini,9.2
bok,8.925
overnight,9.1
body,8.35
zesty,9.1
seasoning,8.566666666666668
salgado,9.2
tanuki,8.8
europsku,9.3
guessing,8.6
last,8.700000000000003
admit,8.34
aggressively,9.4
guilt,8.6
link,6.5
cost,8.247826086956522
shawarma,8.966666666666667
zingerman,9.1
tdf,9.1
expert,9.4
bit,9.111093627065499
thick,8.802702702702703
research,8.266666666666666
tips,6.8
teeny,8.6
approx,9.1
laab,9.1
lunes,7.2
flitwick,9.2
prowl,6.8
eye,9.035294117647059
mais,9.028571428571428
june,7.75
comic,8.45
contemplative,9.1
potential,9.3
sort,8.709090909090909
notably,9.2
pilsner,6.5
clearly,8.309090909090909
twitch,8.6
marketing,8.0
pink,9.107142857142858
indie,8.799999999999999
squib,8.8
miami,6.5
arrabiatta,8.1
announce,9.25
zuc,9.1
came,8.614285714285714
credit,8.342857142857143
barely,9.32
carbonara,8.974999999999998
bck,9.2
boiled,8.419999999999998
peep,8.58
perogies,9.1
rbc,7.1
modelo,8.7
anymore,8.533333333333333
garganellus,9.1
tasting,9.006818181818181
fundraise,9.1
kyuri,9.4
meatless,8.649999999999999
ali,6.5
dovetail,9.1
decide,8.842857142857142
kelimeyle,9.4
fragrant,9.325000000000001
impossibly,9.1
considerably,9.0
formula,9.4
bosha,9.4
kibasa,9.1
sprouts,8.866666666666667
airy,9.1
guise,7.3
manabat,9.1
huge,8.392857142857146
soho,8.9
proverbial,9.2
mai,8.885714285714286
jones,9.1
centrally,7.5
berkshire,9.4
cupid,9.2
sly,9.0
mauro,9.1
guarantee,8.399999999999999
nus,9.0
viajeras,9.4
unprocessed,9.0
growth,9.2
forreal,8.7
bare,9.1
salty,8.985964912280707
overcook,8.5
fregola,9.1
shall,9.1
finances,9.2
prime,9.0
bias,7.6
ekmek,8.0
seriouly,9.4
pierogus,9.1
canal,9.350000000000001
mark,8.67
creamed,8.1
waitress,8.219512195121949
scramble,8.782352941176471
impatient,8.15
few,8.476811594202898
eric,9.2
artistic,8.3
shuko,8.6
alteration,9.1
yep,9.25
chuckle,9.0
most,8.655384615384628
ahead,9.107692307692307
insultingly,8.9
boca,9.2
pictures,9.4
despite,8.75
sont,9.25
hierarchy,8.9
charmoso,9.1
haff,9.1
milanese,8.62
queijo,8.0
louis,7.699999999999999
longish,9.4
woooooooo,7.2
hustle,9.2
thrill,8.7
vai,9.4
colombe,8.933333333333332
drown,8.566666666666665
hott,9.2
nyu,7.964150943396227
greenpoint,8.9
arugala,8.85
tostaria,8.7
tanabata,8.7
variation,9.25
for,8.649112654321037
ratchet,6.5
lado,7.949999999999999
obama,8.399999999999999
cook,8.721126760563388
bettola,9.1
screen,6.5
individuais,9.1
bubby,9.1
proviges,9.1
suri,9.2
muito,8.742857142857142
everyone,8.750724637681163
con,8.611111111111109
untouchable,9.3
prepackage,9.1
adapt,9.1
lifeless,9.1
stingray,9.100000000000001
scone,8.427272727272728
plancha,9.1
care,8.389999999999997
underneath,9.1
cutely,9.1
manju,8.7
duel,7.6
dejes,9.4
bucatinus,8.2
pathetic,6.8
soso,8.7
loose,8.125
kaku,9.3
stuyvesant,8.9
left,8.479999999999999
provar,9.0
tap,7.978048780487801
noticeably,9.1
designer,9.1
whisky,9.4
esta,8.666666666666666
una,8.666666666666666
carne,8.879411764705882
millefille,9.4
bob,8.0
regional,8.133333333333333
yesterday,8.514285714285714
nycwireless,6.6
acquire,9.1
stir,9.125
modena,9.1
icing,8.85
carmant,9.2
llegue,9.4
bellinis,9.1
privilege,9.1
tartine,8.047058823529412
farm,9.149999999999999
custom,8.666666666666666
register,8.177777777777777
mentai,8.5
god,9.049999999999999
goose,7.3
chee,9.4
pour,8.476190476190474
sean,9.4
mushroom,8.907500000000008
underwhelming,8.1
boyfriend,9.0
dos,8.785
hennepin,9.2
complete,9.142857142857142
arrive,8.81304347826087
clarification,9.3
trend,9.25
cavolfiore,8.6
founding,7.3
date,8.91940298507463
robitussin,8.1
poland,9.1
elisabeth,6.8
douchebag,8.16
benedict,8.860606060606058
coating,9.1
saint,9.1
salmon,8.731297709923673
appearance,9.0
hoppin,8.2
shepard,8.1
delishes,9.0
staying,9.4
peak,8.592307692307692
yas,9.4
para,8.942857142857143
ghjlyla,9.2
mentaiko,9.4
harsh,7.95
conhecer,9.0
riverpark,8.6
trump,8.233333333333333
ther,9.0
original,8.568085106382979
raucous,8.8
fridays,9.0
sparerib,7.6
gouda,9.1
slurp,9.155555555555555
deceive,9.4
career,8.6
umeshu,9.4
thaus,8.772727272727272
avery,9.4
eventually,8.2
sale,8.185714285714287
pine,9.2
university,8.357142857142858
blame,9.4
sick,8.379999999999999
seventeen,9.4
dorado,8.4
usually,8.470175438596492
indulgence,9.1
kill,8.326666666666666
periogis,9.1
hernandez,6.6
expansion,9.1
trader,9.1
duckling,9.1
ancho,8.2
people,8.38298969072165
albiet,7.2
harder,8.35
competitive,6.8
burritos,8.9
individual,9.05
least,8.487499999999999
expose,6.9
okra,7.725
tunisien,8.7
lowest,9.0
cosy,8.825
tipico,7.2
saddle,6.8
brut,9.4
sophisticated,9.3
fiesta,8.5
download,8.383333333333333
bruh,9.1
plantain,8.533333333333333
outlet,7.599999999999999
polo,8.7
pierogies,9.1
hmm,8.1
efficient,8.342857142857142
functional,8.5
angeles,8.9
handpull,9.2
flap,8.9
regard,6.5
minced,8.1
culero,8.2
apples,8.5
claire,9.4
bouncer,6.875
buddakan,9.4
realllly,9.0
sashimi,8.705882352941176
cure,8.8375
punny,7.2
buta,9.05
oren,8.7
exquisite,8.74
match,8.507692307692308
instagrammy,8.0
label,7.45
sea,8.4875
levelup,7.85
awake,9.2
limonade,7.8
farfalle,9.1
sumptuous,9.3
slim,8.1
beacon,7.75
lure,9.1
luis,8.8
platt,9.1
segue,8.8
love,8.656340288924538
